user_id,show_watched,duration_watched(minutes),date_watched (TIMESTAMP),gender,age,subscription_type,device_used,rating_given,location,watching_method,Month Name
3869,The Umbrella Academy,103.51,01/01/2023 04:00,Female,16.0,Standard,TV,4.0,Canada,Binge-watched,Jan
1956,House of Cards,118.33,01/01/2023 04:01,Male,18.0,Standard,Tablet,1.0,France,Binge-watched,Jan
9352,Narcos,30.52,01/01/2023 04:02,Male,36.0,Standard,,3.0,Germany,Started but didn't finish,Jan
6699,The Witcher,96.75,01/01/2023 04:03,Male,30.0,Standard,TV,3.0,Australia,Started but didn't finish,Jan
7944,The Crown,90.02,01/01/2023 04:04,Male,44.0,Standard,Desktop,3.0,US,Started but didn't finish,Jan
5493,BoJack Horseman,89.66,01/01/2023 04:05,Female,45.0,Standard,Desktop,2.0,US,Started but didn't finish,Jan
5911,Stranger Things,,01/01/2023 04:06,Male,76.0,Premium,Tablet,4.0,France,Started but didn't finish,Jan
4987,The Crown,58.39,01/01/2023 04:07,,52.0,Premium,Mobile,3.0,Germany,Watched weekly,Jan
7015,Money Heist,80.9,01/01/2023 04:08,Female,17.0,Standard,,2.0,Germany,Watched daily,Jan
2218,BoJack Horseman,98.87,01/01/2023 04:09,Female,45.0,Basic,Mobile,,Germany,Binge-watched,Jan
5496,The Witcher,57.54,01/01/2023 04:10,,57.0,Standard,Mobile,1.0,Australia,Watched daily,Jan
5735,BoJack Horseman,57.77,01/01/2023 04:11,Male,55.0,Standard,TV,3.0,UK,Watched weekly,Jan
5555,The Witcher,38.24,01/01/2023 04:12,Male,41.0,Basic,TV,2.0,Australia,Binge-watched,Jan
9050,Black Mirror,,01/01/2023 04:13,Female,16.0,Premium,Tablet,3.0,Germany,Started but didn't finish,Jan
4446,Ozark,82.34,01/01/2023 04:14,Male,21.0,Basic,TV,5.0,Canada,Watched weekly,Jan
2045,Black Mirror,54.14,01/01/2023 04:15,Other,64.0,Basic,Tablet,4.0,Canada,Watched weekly,Jan
7893,The Umbrella Academy,50.32,01/01/2023 04:16,,32.0,Standard,TV,1.0,Germany,Started but didn't finish,Jan
2693,The Witcher,8.71,01/01/2023 04:17,Female,61.0,Basic,Desktop,5.0,US,Started but didn't finish,Jan
4436,The Witcher,0.78,01/01/2023 04:18,Female,22.0,Basic,Desktop,2.0,UK,Watched daily,Jan
9754,The Crown,63.47,01/01/2023 04:19,Female,62.0,Standard,Desktop,2.0,Australia,Binge-watched,Jan
6895,Stranger Things,50.1,01/01/2023 04:20,Female,72.0,Standard,TV,3.0,Canada,Watched weekly,Jan
4354,BoJack Horseman,95.52,01/01/2023 04:21,Male,60.0,Standard,Mobile,5.0,Canada,Started but didn't finish,Jan
1225,BoJack Horseman,65.12,01/01/2023 04:22,Female,67.0,Basic,TV,1.0,Canada,Watched weekly,Jan
5893,The Umbrella Academy,112.4,01/01/2023 04:23,Male,36.0,Basic,Desktop,4.0,Australia,Binge-watched,Jan
8022,House of Cards,23.54,01/01/2023 04:24,Female,16.0,Standard,Tablet,3.0,UK,Started but didn't finish,Jan
6600,The Umbrella Academy,118.82,01/01/2023 04:25,Other,59.0,Premium,Mobile,4.0,Germany,Started but didn't finish,Jan
8996,Narcos,35.75,01/01/2023 04:26,Male,33.0,Premium,Desktop,2.0,UK,Binge-watched,Jan
8683,The Witcher,77.09,01/01/2023 04:27,Male,34.0,Standard,TV,,Germany,Started but didn't finish,Jan
5642,Money Heist,60.22,01/01/2023 04:28,Female,53.0,Standard,Tablet,2.0,France,Binge-watched,Jan
8679,BoJack Horseman,43.15,01/01/2023 04:29,Female,45.0,Premium,TV,2.0,Canada,Started but didn't finish,Jan
9208,Narcos,16.72,01/01/2023 04:30,Female,66.0,Basic,Tablet,1.0,Australia,Binge-watched,Jan
8339,Ozark,16.18,01/01/2023 04:31,Female,46.0,Basic,Desktop,4.0,US,Watched weekly,Jan
3205,Black Mirror,85.38,01/01/2023 04:32,Female,61.0,Standard,Tablet,1.0,UK,Binge-watched,Jan
2069,BoJack Horseman,45.32,01/01/2023 04:33,Male,72.0,Standard,Tablet,2.0,Australia,Watched daily,Jan
4444,Money Heist,115.36,01/01/2023 04:34,Female,16.0,Basic,Tablet,2.0,UK,Watched weekly,Jan
2060,Narcos,39.08,01/01/2023 04:35,Female,69.0,Standard,Desktop,3.0,Australia,Watched weekly,Jan
3327,Narcos,118.02,01/01/2023 04:36,Male,46.0,Basic,Tablet,4.0,Canada,Started but didn't finish,Jan
4420,The Witcher,24.65,01/01/2023 04:37,Male,30.0,Standard,TV,,Canada,Started but didn't finish,Jan
1301,The Umbrella Academy,12.34,01/01/2023 04:38,Female,55.0,Basic,Mobile,5.0,Australia,Watched daily,Jan
1606,Black Mirror,37.51,01/01/2023 04:39,Other,,Premium,TV,5.0,US,Watched weekly,Jan
4170,Ozark,106.27,01/01/2023 04:40,Female,61.0,Basic,Tablet,3.0,US,Started but didn't finish,Jan
1699,BoJack Horseman,62.62,01/01/2023 04:41,Female,38.0,Premium,Tablet,5.0,Canada,Watched daily,Jan
6088,Money Heist,,01/01/2023 04:42,Male,78.0,Standard,Desktop,4.0,Australia,Binge-watched,Jan
1190,The Umbrella Academy,24.3,01/01/2023 04:43,Other,48.0,Premium,TV,2.0,Germany,Binge-watched,Jan
1980,Money Heist,37.35,01/01/2023 04:44,Male,36.0,Premium,Tablet,2.0,Canada,Watched daily,Jan
3975,Narcos,,01/01/2023 04:45,Female,19.0,Basic,Desktop,3.0,US,Binge-watched,Jan
7102,Stranger Things,39.89,01/01/2023 04:46,Male,45.0,Basic,Desktop,,Canada,Binge-watched,Jan
2184,The Umbrella Academy,,01/01/2023 04:47,Female,25.0,Standard,Desktop,2.0,US,Watched weekly,Jan
4327,BoJack Horseman,73.96,01/01/2023 04:48,Male,45.0,Basic,Desktop,,France,Watched weekly,Jan
4394,Black Mirror,104.86,01/01/2023 04:49,Male,43.0,Premium,Tablet,2.0,Germany,Binge-watched,Jan
9319,Stranger Things,60.12,01/01/2023 04:50,Male,46.0,Basic,Tablet,3.0,Australia,Binge-watched,Jan
2816,BoJack Horseman,,01/01/2023 04:51,Male,77.0,Standard,Desktop,3.0,US,Watched daily,Jan
6854,Money Heist,119.55,01/01/2023 04:52,Male,68.0,Basic,Desktop,3.0,Australia,Watched weekly,Jan
7709,House of Cards,42.68,01/01/2023 04:53,Female,38.0,Standard,TV,,UK,Watched daily,Jan
1569,The Crown,51.43,01/01/2023 04:54,Male,40.0,Standard,Desktop,4.0,UK,Watched weekly,Jan
6442,Stranger Things,97.1,01/01/2023 04:55,Male,75.0,Standard,Desktop,2.0,Australia,Watched daily,Jan
2895,The Witcher,10.64,01/01/2023 04:56,Male,12.0,Premium,,4.0,Germany,Started but didn't finish,Jan
3733,The Umbrella Academy,46.38,01/01/2023 04:57,Male,78.0,Premium,Mobile,3.0,Germany,Watched daily,Jan
4863,Ozark,10.29,01/01/2023 04:58,Female,31.0,Basic,TV,5.0,UK,Started but didn't finish,Jan
8455,BoJack Horseman,,01/01/2023 04:59,Female,62.0,Premium,Tablet,3.0,Australia,Binge-watched,Jan
5014,Black Mirror,0.56,01/01/2023 05:00,Male,57.0,Basic,Desktop,3.0,Australia,Watched weekly,Jan
2686,Black Mirror,1.15,01/01/2023 05:01,Male,56.0,Basic,Desktop,5.0,Australia,Watched weekly,Jan
4009,The Crown,45.63,01/01/2023 05:02,Female,51.0,Basic,Desktop,,Australia,Started but didn't finish,Jan
8806,House of Cards,,01/01/2023 05:03,Female,13.0,Premium,TV,4.0,Australia,Watched weekly,Jan
1154,Narcos,70.44,01/01/2023 05:04,Male,51.0,Standard,Desktop,5.0,France,Started but didn't finish,Jan
2409,Stranger Things,76.19,01/01/2023 05:05,Male,52.0,Standard,Mobile,3.0,France,Started but didn't finish,Jan
1784,Stranger Things,62.31,01/01/2023 05:06,Male,51.0,Standard,TV,4.0,US,Watched daily,Jan
9096,House of Cards,98.38,01/01/2023 05:07,Male,12.0,Standard,TV,1.0,Germany,Watched daily,Jan
8560,Black Mirror,105.65,01/01/2023 05:08,Male,68.0,Standard,Desktop,3.0,UK,Watched daily,Jan
8343,The Crown,101.97,01/01/2023 05:09,Male,20.0,Basic,TV,1.0,Australia,Watched daily,Jan
8206,Stranger Things,97.46,01/01/2023 05:10,Male,44.0,Standard,TV,2.0,Australia,Started but didn't finish,Jan
6596,The Umbrella Academy,,01/01/2023 05:11,Female,59.0,Standard,Mobile,4.0,Germany,Watched weekly,Jan
6801,Black Mirror,71.27,01/01/2023 05:12,Female,72.0,Standard,Tablet,2.0,UK,Started but didn't finish,Jan
3806,The Crown,69.86,01/01/2023 05:13,Female,79.0,Basic,Mobile,2.0,UK,Watched weekly,Jan
1537,Stranger Things,63.35,01/01/2023 05:14,Female,15.0,Standard,Tablet,1.0,US,Binge-watched,Jan
6986,The Crown,57.7,01/01/2023 05:15,Male,41.0,Standard,Mobile,4.0,Germany,Watched weekly,Jan
2841,The Crown,10.7,01/01/2023 05:16,Male,20.0,Standard,Desktop,3.0,France,Binge-watched,Jan
9716,The Witcher,12.26,01/01/2023 05:17,Male,52.0,Premium,Mobile,5.0,Germany,Binge-watched,Jan
7971,Stranger Things,108.27,01/01/2023 05:18,Female,48.0,Standard,TV,3.0,UK,Watched daily,Jan
6625,Money Heist,75.62,01/01/2023 05:19,Female,22.0,Standard,TV,3.0,France,Watched weekly,Jan
3950,Stranger Things,31.48,01/01/2023 05:20,Female,22.0,Basic,TV,3.0,UK,Started but didn't finish,Jan
8992,The Crown,33.52,01/01/2023 05:21,Male,48.0,Premium,Desktop,5.0,Germany,Watched daily,Jan
5780,Money Heist,73.22,01/01/2023 05:22,Male,55.0,Premium,Mobile,2.0,UK,Binge-watched,Jan
3368,Stranger Things,48.83,01/01/2023 05:23,Female,43.0,Basic,Tablet,1.0,Australia,Watched weekly,Jan
7655,The Umbrella Academy,52.96,01/01/2023 05:24,Female,76.0,Standard,Mobile,4.0,Canada,Started but didn't finish,Jan
9173,Stranger Things,7.28,01/01/2023 05:25,Male,41.0,Premium,Mobile,5.0,France,Binge-watched,Jan
5495,BoJack Horseman,16.65,01/01/2023 05:26,Female,77.0,Standard,Tablet,3.0,Australia,Started but didn't finish,Jan
7002,The Umbrella Academy,47.2,01/01/2023 05:27,Male,74.0,Premium,Mobile,3.0,US,Binge-watched,Jan
7614,Money Heist,,01/01/2023 05:28,Female,16.0,Basic,TV,4.0,Canada,Watched weekly,Jan
6919,The Witcher,5.76,01/01/2023 05:29,Male,12.0,Standard,Tablet,,Australia,Watched weekly,Jan
1853,House of Cards,40.15,01/01/2023 05:30,Female,78.0,Basic,Mobile,3.0,UK,Watched daily,Jan
5146,BoJack Horseman,83.41,01/01/2023 05:31,Female,58.0,Basic,Tablet,3.0,Germany,Watched daily,Jan
4769,Ozark,95.05,01/01/2023 05:32,,67.0,Premium,Tablet,2.0,UK,Started but didn't finish,Jan
1574,The Crown,22.83,01/01/2023 05:33,Female,37.0,Standard,Desktop,,US,Watched weekly,Jan
2148,The Crown,87.78,01/01/2023 05:34,Female,36.0,Basic,Tablet,5.0,Germany,Watched daily,Jan
7293,Stranger Things,114.65,01/01/2023 05:35,Female,31.0,Standard,Tablet,2.0,France,Binge-watched,Jan
7457,The Crown,108.82,01/01/2023 05:36,Male,22.0,Premium,Desktop,2.0,France,Watched daily,Jan
8509,BoJack Horseman,94.73,01/01/2023 05:37,Male,31.0,Basic,Desktop,5.0,UK,Binge-watched,Jan
5777,Ozark,85.48,01/01/2023 05:38,Male,14.0,Basic,TV,,Canada,Started but didn't finish,Jan
4854,The Crown,28.22,01/01/2023 05:39,Male,31.0,Standard,TV,3.0,Germany,Watched daily,Jan
3491,Stranger Things,76.07,01/01/2023 05:40,Female,62.0,Premium,Tablet,2.0,Australia,Binge-watched,Jan
4124,Stranger Things,,01/01/2023 05:41,Male,48.0,Basic,Desktop,2.0,Canada,Started but didn't finish,Jan
6691,Ozark,48.82,01/01/2023 05:42,Male,46.0,Standard,Tablet,4.0,UK,Watched daily,Jan
4051,House of Cards,59.16,01/01/2023 05:43,Female,40.0,Standard,Tablet,4.0,Australia,Started but didn't finish,Jan
1004,The Umbrella Academy,83.28,01/01/2023 05:44,Female,71.0,Standard,Mobile,4.0,Australia,Binge-watched,Jan
6222,House of Cards,114.25,01/01/2023 05:45,Female,15.0,Basic,,2.0,Germany,Watched weekly,Jan
6315,Ozark,35.44,01/01/2023 05:46,Female,43.0,Premium,Desktop,2.0,France,Watched daily,Jan
5869,Stranger Things,29.56,01/01/2023 05:47,Male,61.0,Premium,Mobile,1.0,France,Binge-watched,Jan
1876,The Witcher,72.22,01/01/2023 05:48,Male,39.0,Premium,Mobile,5.0,UK,Started but didn't finish,Jan
8027,The Witcher,15.7,01/01/2023 05:49,Female,22.0,Standard,,3.0,Germany,Started but didn't finish,Jan
5142,Narcos,69.9,01/01/2023 05:50,Male,67.0,Basic,TV,4.0,Australia,Watched weekly,Jan
7966,Ozark,10.66,01/01/2023 05:51,Female,62.0,Basic,Desktop,5.0,UK,Started but didn't finish,Jan
8079,Black Mirror,58.87,01/01/2023 05:52,Female,29.0,Standard,Mobile,3.0,France,Watched weekly,Jan
8987,The Witcher,74.45,01/01/2023 05:53,Female,15.0,Premium,Desktop,3.0,Australia,Started but didn't finish,Jan
7799,House of Cards,8.41,01/01/2023 05:54,Female,64.0,,Desktop,1.0,Australia,Binge-watched,Jan
5465,The Witcher,24.83,01/01/2023 05:55,Female,40.0,Premium,TV,3.0,US,Watched weekly,Jan
1635,The Witcher,40.24,01/01/2023 05:56,Male,68.0,Basic,Tablet,3.0,Canada,Watched weekly,Jan
2693,Ozark,44.23,01/01/2023 05:57,Female,,Standard,Desktop,3.0,UK,Binge-watched,Jan
5752,Ozark,81.13,01/01/2023 05:58,Female,79.0,Standard,Tablet,4.0,Australia,Watched daily,Jan
9311,Narcos,63.48,01/01/2023 05:59,Male,37.0,Premium,Desktop,4.0,US,Watched daily,Jan
1830,The Witcher,45.85,01/01/2023 06:00,Female,22.0,Standard,Desktop,5.0,France,Watched weekly,Jan
6177,BoJack Horseman,54.08,01/01/2023 06:01,Male,61.0,Standard,,1.0,UK,Binge-watched,Jan
9932,The Crown,1.56,01/01/2023 06:02,Male,70.0,Basic,Desktop,4.0,France,Watched daily,Jan
9308,BoJack Horseman,92.46,01/01/2023 06:03,Male,50.0,Premium,TV,2.0,France,Watched daily,Jan
6949,Ozark,4.92,01/01/2023 06:04,Female,54.0,Standard,Desktop,,UK,Started but didn't finish,Jan
3838,Narcos,99.52,01/01/2023 06:05,Female,16.0,Standard,Mobile,3.0,US,Watched daily,Jan
2150,BoJack Horseman,64.92,01/01/2023 06:06,Female,,Premium,Mobile,4.0,UK,Binge-watched,Jan
8560,The Witcher,63.34,01/01/2023 06:07,Female,45.0,Standard,TV,3.0,Australia,Binge-watched,Jan
2931,House of Cards,84.55,01/01/2023 06:08,Female,17.0,Standard,Desktop,2.0,France,Binge-watched,Jan
2664,The Umbrella Academy,103.15,01/01/2023 06:09,Male,21.0,Standard,Mobile,4.0,Germany,Started but didn't finish,Jan
2081,The Crown,113.12,01/01/2023 06:10,Male,49.0,Basic,Desktop,5.0,France,Watched weekly,Jan
1512,The Witcher,65.2,01/01/2023 06:11,Male,71.0,Basic,TV,1.0,Australia,Binge-watched,Jan
8805,The Umbrella Academy,18.08,01/01/2023 06:12,Male,23.0,Basic,Desktop,5.0,UK,Started but didn't finish,Jan
6237,Stranger Things,105.44,01/01/2023 06:13,Female,58.0,Basic,Tablet,3.0,US,Watched weekly,Jan
1559,The Witcher,4.88,01/01/2023 06:14,Female,60.0,Basic,TV,2.0,France,Binge-watched,Jan
4672,Black Mirror,96.88,01/01/2023 06:15,Male,71.0,Standard,TV,4.0,US,Watched weekly,Jan
8404,The Umbrella Academy,81.65,01/01/2023 06:16,Male,14.0,Basic,Tablet,1.0,Australia,Binge-watched,Jan
4343,Money Heist,108.57,01/01/2023 06:17,Female,76.0,Premium,Desktop,4.0,US,Watched daily,Jan
5070,Stranger Things,107.7,01/01/2023 06:18,Male,10.0,Premium,Mobile,3.0,Canada,Started but didn't finish,Jan
1580,House of Cards,6.38,01/01/2023 06:19,Female,58.0,Standard,TV,2.0,Australia,Binge-watched,Jan
8004,BoJack Horseman,73.13,01/01/2023 06:20,Male,26.0,Premium,TV,2.0,US,Watched daily,Jan
9130,Ozark,14.96,01/01/2023 06:21,Female,44.0,Standard,Mobile,4.0,France,Binge-watched,Jan
4147,The Witcher,9.42,01/01/2023 06:22,Female,76.0,Premium,Desktop,5.0,France,Watched daily,Jan
5249,Narcos,53.79,01/01/2023 06:23,Female,22.0,Standard,Mobile,4.0,UK,Started but didn't finish,Jan
2679,Stranger Things,11.71,01/01/2023 06:24,Female,46.0,Standard,Desktop,4.0,UK,Binge-watched,Jan
4506,Stranger Things,87.35,01/01/2023 06:25,Female,47.0,Premium,Tablet,5.0,US,Binge-watched,Jan
8253,BoJack Horseman,116.27,01/01/2023 06:26,Female,15.0,Standard,Mobile,3.0,Australia,Started but didn't finish,Jan
3744,The Crown,68.35,01/01/2023 06:27,Male,72.0,Standard,TV,2.0,Australia,Watched weekly,Jan
6188,The Umbrella Academy,28.22,01/01/2023 06:28,Male,58.0,Standard,Mobile,3.0,Germany,Watched weekly,Jan
3141,Money Heist,101.18,01/01/2023 06:29,Other,18.0,Premium,TV,,Australia,Started but didn't finish,Jan
7617,The Witcher,102.37,01/01/2023 06:30,Male,45.0,Standard,Tablet,3.0,Australia,Watched weekly,Jan
3479,The Witcher,87.93,01/01/2023 06:31,Male,32.0,Standard,Desktop,5.0,France,Watched daily,Jan
7484,Money Heist,73.82,01/01/2023 06:32,Female,66.0,Standard,TV,4.0,US,Started but didn't finish,Jan
8421,The Witcher,,01/01/2023 06:33,Other,59.0,Premium,Mobile,4.0,Australia,Watched daily,Jan
5452,The Crown,19.6,01/01/2023 06:34,Female,68.0,Standard,Tablet,2.0,UK,Binge-watched,Jan
6881,House of Cards,111.79,01/01/2023 06:35,Female,16.0,Standard,TV,3.0,France,Watched weekly,Jan
7665,BoJack Horseman,113.66,01/01/2023 06:36,Female,56.0,Standard,Mobile,4.0,Canada,Watched weekly,Jan
3849,Ozark,104.64,01/01/2023 06:37,Female,65.0,Basic,Tablet,4.0,Australia,Watched weekly,Jan
8390,BoJack Horseman,30.08,01/01/2023 06:38,Female,17.0,Standard,Mobile,5.0,UK,Watched daily,Jan
7905,Narcos,102.98,01/01/2023 06:39,Female,45.0,Premium,Desktop,2.0,Australia,Started but didn't finish,Jan
3489,Stranger Things,59.72,01/01/2023 06:40,Female,51.0,Standard,TV,4.0,Canada,Binge-watched,Jan
5611,The Witcher,71.39,01/01/2023 06:41,Male,48.0,Standard,Mobile,1.0,France,Binge-watched,Jan
3839,BoJack Horseman,100.87,01/01/2023 06:42,Female,74.0,Standard,Tablet,2.0,Germany,Binge-watched,Jan
9527,The Crown,3.55,01/01/2023 06:43,Female,53.0,Premium,Desktop,4.0,US,Binge-watched,Jan
6878,The Umbrella Academy,43.55,01/01/2023 06:44,Male,55.0,Standard,Mobile,,US,Binge-watched,Jan
7303,Narcos,97.88,01/01/2023 06:45,Male,22.0,Basic,TV,,Germany,Binge-watched,Jan
1851,Ozark,,01/01/2023 06:46,Female,,Basic,Tablet,3.0,US,Started but didn't finish,Jan
2687,House of Cards,101.84,01/01/2023 06:47,Male,23.0,Standard,Tablet,4.0,Australia,Started but didn't finish,Jan
7833,The Umbrella Academy,20.31,01/01/2023 06:48,Female,22.0,Premium,Desktop,4.0,Australia,Watched weekly,Jan
3427,The Umbrella Academy,,01/01/2023 06:49,Male,21.0,,Mobile,4.0,US,Watched daily,Jan
5000,House of Cards,17.58,01/01/2023 06:50,Female,64.0,Basic,Desktop,4.0,Canada,Watched weekly,Jan
6052,The Umbrella Academy,94.21,01/01/2023 06:51,Female,,Premium,Tablet,3.0,US,Watched weekly,Jan
3738,Stranger Things,29.42,01/01/2023 06:52,Female,31.0,Standard,TV,5.0,Canada,Watched daily,Jan
6732,Narcos,88.54,01/01/2023 06:53,Male,28.0,Standard,Tablet,3.0,US,Started but didn't finish,Jan
6387,The Umbrella Academy,,01/01/2023 06:54,Male,39.0,Premium,Mobile,2.0,Australia,Started but didn't finish,Jan
9002,The Witcher,118.35,01/01/2023 06:55,Female,63.0,Standard,Tablet,,US,Binge-watched,Jan
6536,Black Mirror,69.59,01/01/2023 06:56,Female,24.0,Basic,TV,3.0,UK,Binge-watched,Jan
4913,Ozark,75.91,01/01/2023 06:57,Female,39.0,Premium,TV,,Germany,Watched daily,Jan
2066,Black Mirror,44.18,01/01/2023 06:58,Female,38.0,Basic,Desktop,2.0,UK,Watched daily,Jan
8723,The Witcher,88.14,01/01/2023 06:59,Female,41.0,Premium,Tablet,5.0,US,Watched weekly,Jan
5380,The Witcher,59.39,01/01/2023 07:00,Female,39.0,Standard,Mobile,4.0,Canada,Watched weekly,Jan
5107,The Witcher,2.17,01/01/2023 07:01,Female,25.0,Basic,TV,3.0,US,Watched daily,Jan
6726,The Witcher,,01/01/2023 07:02,Female,45.0,Basic,TV,5.0,France,Watched daily,Jan
4373,Narcos,99.66,01/01/2023 07:03,Male,57.0,Basic,Mobile,3.0,France,Watched daily,Jan
9945,BoJack Horseman,28.42,01/01/2023 07:04,Male,37.0,Premium,Tablet,5.0,France,Binge-watched,Jan
3082,House of Cards,26.53,01/01/2023 07:05,Female,71.0,Basic,TV,4.0,France,Binge-watched,Jan
9967,BoJack Horseman,73.07,01/01/2023 07:06,Male,65.0,Standard,Desktop,1.0,US,Watched daily,Jan
7748,Ozark,,01/01/2023 07:07,Female,65.0,Basic,TV,2.0,France,Started but didn't finish,Jan
1417,House of Cards,29.95,01/01/2023 07:08,Female,26.0,Premium,Mobile,3.0,Germany,Binge-watched,Jan
9306,The Crown,111.87,01/01/2023 07:09,Male,71.0,Premium,Tablet,5.0,US,Binge-watched,Jan
9808,Narcos,,01/01/2023 07:10,Female,30.0,Standard,TV,1.0,UK,Started but didn't finish,Jan
4974,The Umbrella Academy,24.06,01/01/2023 07:11,Male,46.0,Premium,TV,2.0,US,Watched daily,Jan
4267,BoJack Horseman,31.65,01/01/2023 07:12,Female,43.0,Standard,Tablet,4.0,Canada,Started but didn't finish,Jan
1825,Black Mirror,,01/01/2023 07:13,Male,38.0,Basic,Tablet,4.0,Germany,Watched daily,Jan
8668,Money Heist,114.21,01/01/2023 07:14,Female,77.0,Basic,Desktop,2.0,US,Binge-watched,Jan
6745,Stranger Things,,01/01/2023 07:15,Male,69.0,Standard,TV,5.0,UK,Started but didn't finish,Jan
1412,Money Heist,,01/01/2023 07:16,Female,20.0,Basic,Desktop,2.0,Canada,Started but didn't finish,Jan
8543,House of Cards,20.28,01/01/2023 07:17,Female,69.0,Premium,Desktop,2.0,Australia,Watched daily,Jan
8587,Narcos,55.32,01/01/2023 07:18,Male,43.0,Premium,Mobile,4.0,Canada,Watched weekly,Jan
1728,The Witcher,72.81,01/01/2023 07:19,Female,42.0,Standard,TV,3.0,UK,Watched daily,Jan
8164,Money Heist,39.71,01/01/2023 07:20,Female,19.0,Premium,Tablet,1.0,Australia,Binge-watched,Jan
9867,BoJack Horseman,61.23,01/01/2023 07:21,Male,,Basic,Desktop,5.0,UK,Watched weekly,Jan
6988,The Crown,15.63,01/01/2023 07:22,Male,35.0,Basic,Mobile,1.0,UK,Watched daily,Jan
3504,The Witcher,54.26,01/01/2023 07:23,Male,34.0,Standard,Mobile,2.0,UK,Watched daily,Jan
3967,Money Heist,10.89,01/01/2023 07:24,Male,11.0,Standard,TV,5.0,France,Watched weekly,Jan
3786,BoJack Horseman,5.89,01/01/2023 07:25,Female,12.0,Standard,Mobile,2.0,Germany,Binge-watched,Jan
2122,House of Cards,102.87,01/01/2023 07:26,Male,41.0,Basic,Mobile,5.0,UK,Binge-watched,Jan
5079,Black Mirror,24.61,01/01/2023 07:27,Female,10.0,Standard,TV,2.0,France,Binge-watched,Jan
2571,Stranger Things,69.02,01/01/2023 07:28,Male,33.0,Premium,,1.0,US,Watched weekly,Jan
6073,Ozark,17.88,01/01/2023 07:29,Male,59.0,Standard,,2.0,Canada,Started but didn't finish,Jan
6104,BoJack Horseman,,01/01/2023 07:30,Male,52.0,Standard,Desktop,4.0,US,Watched daily,Jan
3143,Black Mirror,43.36,01/01/2023 07:31,Male,53.0,Basic,Desktop,4.0,US,Watched weekly,Jan
7806,BoJack Horseman,17.24,01/01/2023 07:32,Female,42.0,Basic,Desktop,3.0,Australia,Watched weekly,Jan
8357,Narcos,5.52,01/01/2023 07:33,Male,47.0,Standard,Tablet,4.0,France,Binge-watched,Jan
4440,Stranger Things,105.26,01/01/2023 07:34,Female,61.0,Basic,TV,4.0,France,Watched daily,Jan
4766,Ozark,1.42,01/01/2023 07:35,Female,44.0,Premium,TV,3.0,UK,Watched weekly,Jan
6644,The Witcher,7.36,01/01/2023 07:36,Male,26.0,Basic,Desktop,5.0,UK,Watched daily,Jan
3914,The Umbrella Academy,96.61,01/01/2023 07:37,Male,67.0,Standard,Mobile,4.0,France,Watched weekly,Jan
5968,Narcos,33.84,01/01/2023 07:38,Male,57.0,Standard,Tablet,5.0,Germany,Binge-watched,Jan
6917,Narcos,86.74,01/01/2023 07:39,Male,52.0,Basic,Tablet,3.0,Australia,Started but didn't finish,Jan
9787,Black Mirror,17.55,01/01/2023 07:40,Female,57.0,,TV,4.0,Australia,Watched weekly,Jan
1728,Stranger Things,28.47,01/01/2023 07:41,Female,53.0,Premium,Tablet,2.0,UK,Started but didn't finish,Jan
2365,Narcos,68.73,01/01/2023 07:42,Female,42.0,Standard,Desktop,2.0,Australia,Started but didn't finish,Jan
5492,Money Heist,118.64,01/01/2023 07:43,Female,11.0,Standard,Desktop,3.0,US,Binge-watched,Jan
